,T0,T1,T2,C_0
T0,-0.73,-0.04,0.14,-0.14
T1,0.11,-1.96,0.03,0.0
T2,0.33,0.01,-2.02,-0.13
C_0,-0.14,0.13,-0.21,-1.67
