,T0,T1,T2,C_3
T0,-0.83,-0.12,-0.11,0.29
T1,0.12,-1.97,0.03,-0.0
T2,0.51,0.01,-2.03,-0.22
C_3,-1.03,0.16,0.0,-0.24
