,T0,T1,T2,B_0
T0,-0.75,-0.36,0.27,0.16
T1,0.35,-2.02,0.0,-0.18
T2,0.2,-0.0,-1.99,-0.0
B_0,-0.22,0.44,-0.29,-1.7
