,T0,T1,T2,E_0
T0,-0.74,0.02,0.03,-0.11
T1,0.07,-1.94,-0.01,-0.14
T2,0.36,0.03,-2.14,0.95
E_0,-0.01,-0.27,0.29,-2.5
