,T0,T1,T2,E_2
T0,-0.84,-0.18,-0.0,-0.01
T1,-1.05,-1.87,0.8,-0.32
T2,-0.0,0.0,-2.04,-0.0
E_2,-0.05,-0.09,0.52,-2.24
