,T0,T1,T2,C_0
T0,-0.79,-0.41,-0.14,-0.18
T1,-0.68,-1.94,0.7,-0.0
T2,0.16,0.0,-2.09,-0.0
C_0,-0.71,0.1,-0.11,-1.62
