,T0,T1,T2,E_1
T0,-0.8,-0.88,0.02,0.08
T1,-0.22,-1.93,-0.0,-0.48
T2,0.01,0.61,-2.15,0.26
E_1,-0.04,-0.0,0.0,-2.5
