,T0,T1,T2,C_1
T0,-0.83,-0.56,-0.0,-0.04
T1,-0.0,-1.95,0.0,-0.69
T2,-0.0,0.0,-2.15,-0.09
C_1,-0.79,-0.25,-0.0,-1.91
