,T0,T1,T2,E_2
T0,-0.84,-0.5,-0.0,-0.0
T1,-0.06,-1.98,0.0,-0.1
T2,-0.0,0.0,-2.15,-0.0
E_2,-0.23,-0.01,-0.02,-2.17
