,T0,T1,T2,E_0
T0,-0.85,-0.36,-0.0,-0.01
T1,-0.17,-1.95,0.0,-0.08
T2,-0.0,0.0,-2.15,0.0
E_0,-0.12,-0.12,-0.0,-2.8
