,T0,T1,T2,C_3
T0,-0.83,-0.66,0.0,-0.0
T1,-0.0,-2.0,0.0,-0.0
T2,0.0,0.0,-2.09,-0.17
C_3,-0.52,0.0,-0.84,-0.15
