,T0,T1,T2,B_0
T0,-0.83,-0.38,-0.0,-0.18
T1,-0.13,-1.97,0.0,-0.0
T2,-0.0,0.0,-2.12,-0.22
B_0,-0.36,-0.0,-0.33,-1.54
