,T0,T1,T2,B_2
T0,-0.73,-0.73,0.14,-0.02
T1,-0.07,-2.19,0.0,0.72
T2,0.01,0.24,-2.15,-0.0
B_2,-0.1,0.0,-0.0,-1.6
