,T0,T1,T2,E_3
T0,-0.77,-0.58,0.0,0.47
T1,-0.0,-2.02,-0.0,-0.63
T2,0.0,0.4,-2.24,0.53
E_3,0.0,-0.06,0.0,-1.91
