,T0,T1,T2,E_1
T0,-0.76,-0.45,0.1,0.4
T1,-0.17,-2.02,0.0,-0.17
T2,0.0,0.38,-2.16,-0.01
E_1,0.0,-0.01,-0.1,-2.47
