,T0,T1,T2,C_2
T0,-0.72,-0.67,-0.0,-0.02
T1,-0.0,-2.08,0.0,0.01
T2,0.16,0.34,-2.15,-0.43
C_2,-0.92,0.0,-0.0,-1.47
