,T0,T1,T2,C_3
T0,-0.71,-0.53,-0.0,-0.67
T1,-0.46,-2.03,0.03,0.0
T2,-0.0,0.01,-2.14,-0.17
C_3,-0.22,0.11,-0.0,-0.32
