,T0,T1,T2,E_1
T0,-0.9,-0.64,-0.01,-0.0
T1,-0.52,-2.01,0.0,-0.0
T2,-0.12,0.02,-2.15,-0.23
E_1,-0.01,-0.22,-0.12,-2.35
