,T0,T1,T2,B_0
T0,-0.73,-0.65,-0.0,-0.05
T1,-0.55,-1.71,0.0,0.0
T2,0.28,0.57,-2.09,0.0
B_0,-0.01,0.33,0.25,-1.65
