,T0,T1,T2,C_0
T0,-0.74,-0.42,0.0,-0.12
T1,-0.76,-1.68,0.0,-0.0
T2,0.28,0.63,-2.1,-0.0
C_0,-0.34,-0.0,-0.0,-1.59
