,T0,T1,T2,C_3
T0,-0.6,-0.58,0.0,-0.48
T1,-0.52,-1.94,0.0,0.54
T2,0.42,0.74,-1.96,-0.58
C_3,-0.43,0.0,-0.07,-0.29
