,T0,T1,T2,E_2
T0,-0.74,-0.53,0.0,-0.16
T1,-0.65,-1.69,0.0,-0.0
T2,0.3,0.63,-2.1,0.0
E_2,-0.11,0.0,0.0,-2.28
