,T0,T1,T2,C_1
T0,-0.73,-0.61,0.0,-0.1
T1,-0.63,-1.76,0.0,0.54
T2,0.31,0.59,-2.09,-0.11
C_1,-0.23,0.0,-0.13,-1.88
