,T0,T1,T2,C_0
T0,-0.78,-0.14,0.0,-0.02
T1,-0.76,-1.86,0.0,0.34
T2,0.18,0.73,-2.12,-0.0
C_0,-1.07,0.0,-0.0,-1.6
