,T0,T1,T2,C_3
T0,-0.76,-0.45,-0.0,-0.0
T1,-0.38,-1.9,0.0,0.02
T2,0.25,0.72,-2.09,-0.14
C_3,-0.71,0.07,-0.0,-0.31
