,T0,T1,T2,E_2
T0,-0.75,-0.96,0.26,0.44
T1,-0.12,-2.03,-0.0,-0.15
T2,-0.06,0.8,-2.07,0.25
E_2,-0.26,-0.16,-0.17,-1.98
