,T0,T1,T2,C_2
T0,-0.64,-0.77,0.43,-1.19
T1,-0.19,-2.02,-0.0,0.0
T2,-0.1,0.81,-2.04,0.03
C_2,0.15,-0.04,-0.17,-1.75
