,T0,T1,T2,E_3
T0,-0.8,-0.96,0.22,0.84
T1,-0.12,-2.01,-0.01,-0.23
T2,-0.18,0.8,-2.1,0.55
E_3,-0.05,-0.1,-0.16,-1.72
