,T0,T1,T2,E_1
T0,-0.81,0.2,0.12,0.52
T1,-0.16,-1.9,-0.0,0.09
T2,0.0,-0.01,-2.0,0.88
E_1,-0.81,-0.4,-0.02,-2.31
