,T0,T1,T2,E_0
T0,-0.76,0.02,0.05,0.21
T1,0.07,-1.94,-0.09,-0.12
T2,0.09,0.02,-2.08,1.2
E_0,-0.35,-0.24,-0.0,-2.37
