,T0,T1,T2,C_1
T0,-0.62,-0.7,0.0,-0.25
T1,-0.27,-1.96,0.0,0.06
T2,0.4,0.5,-2.02,-0.03
C_1,-0.58,0.01,-0.19,-1.78
