,T0,T1,T2,C_1
T0,-0.88,-0.45,-0.13,-0.04
T1,-0.6,-1.97,0.19,0.06
T2,0.21,0.61,-2.02,-0.32
C_1,-1.21,-0.0,0.4,-1.77
