,T0,T1,T2,E_0
T0,-0.95,-0.6,0.0,0.96
T1,-0.5,-1.99,0.17,0.05
T2,0.0,0.59,-2.04,0.53
E_0,-0.38,-0.77,-0.44,-2.42
