,T0,T1,T2,E_3
T0,-0.88,-0.64,-0.02,-0.0
T1,-0.41,-1.97,0.0,-0.13
T2,0.03,0.64,-2.15,0.77
E_3,-0.09,0.06,0.27,-1.7
