,T0,T1,T2,C_3
T0,-0.62,-1.02,0.16,-1.12
T1,-0.03,-2.03,-0.0,0.23
T2,0.18,0.66,-2.1,-0.14
C_3,-0.22,-0.0,-0.0,-0.33
