,T0,T1,T2,B_1
T0,-0.86,-0.81,0.11,-0.14
T1,-0.34,-2.08,0.0,0.44
T2,0.02,0.64,-2.1,-0.0
B_1,-0.09,0.0,-0.09,-0.04
