,T0,T1,T2,E_3
T0,-0.9,-0.97,0.06,-0.02
T1,-0.16,-1.91,0.0,0.01
T2,0.01,0.66,-2.15,0.37
E_3,-0.0,-0.34,0.0,-1.85
