,T0,T1,T2,C_2
T0,-0.87,-0.87,0.0,-0.27
T1,-0.21,-1.93,0.0,0.22
T2,0.11,0.68,-2.13,-0.04
C_2,-0.79,0.0,0.0,-1.57
