,T0,T1,T2,E_0
T0,-0.89,-0.99,-0.0,0.03
T1,-0.14,-1.9,0.0,-0.26
T2,0.07,0.67,-2.17,0.65
E_0,-0.0,0.0,0.0,-2.67
