,T0,T1,T2,C_1
T0,-0.81,-0.95,0.12,-0.38
T1,-0.3,-1.9,-0.23,0.22
T2,0.16,0.79,-2.06,-0.38
C_1,-0.45,-0.0,0.3,-1.81
