,T0,T1,T2,E_0
T0,-0.89,-0.82,0.12,0.67
T1,-0.47,-1.86,0.05,0.0
T2,-0.0,0.61,-2.09,0.74
E_0,-0.7,-0.14,-0.45,-2.36
