,T0,T1,T2,E_2
T0,-0.88,-0.26,-0.0,0.0
T1,-0.3,-1.84,0.0,-0.06
T2,-0.0,0.2,-1.97,-0.29
E_2,0.0,-0.26,-0.11,-2.01
