,T0,T1,T2,E_1
T0,-0.89,-0.19,-0.02,0.18
T1,-0.37,-1.82,0.0,-0.16
T2,-0.0,0.21,-1.98,-0.25
E_1,0.0,-0.54,-0.0,-2.49
