,T0,T1,T2,B_0
T0,-0.86,-0.53,-0.0,0.0
T1,-0.13,-1.94,0.13,0.3
T2,-0.0,0.0,-1.96,-0.08
B_0,0.13,0.0,-0.12,-1.68
