,T0,T1,T2,C_1
T0,-0.83,-0.47,0.0,-0.32
T1,-0.13,-1.95,0.13,0.36
T2,0.0,0.0,-1.97,-0.0
C_1,-0.34,0.0,-0.03,-1.75
