,T0,T1,T2,C_2
T0,-0.8,-0.53,0.0,-0.51
T1,-0.05,-1.97,0.07,0.4
T2,0.0,0.0,-1.97,-0.0
C_2,-0.4,0.0,-0.03,-1.61
