,T0,T1,T2,C_3
T0,-0.9,-0.78,0.0,-0.0
T1,-0.1,-2.14,0.0,0.0
T2,0.31,0.45,-2.37,-0.0
C_3,-0.69,0.04,-0.13,-0.24
