,T0,T1,T2,E_2
T0,-0.82,-0.44,-0.0,-0.67
T1,-0.98,-1.93,-0.01,-0.05
T2,-0.0,-0.09,-2.08,0.02
E_2,-0.05,-0.23,0.0,-1.91
