,T0,T1,T2,E_0
T0,-0.85,-0.92,-0.0,0.24
T1,-0.54,-1.99,-0.15,0.0
T2,-0.0,-0.01,-2.07,-0.31
E_0,0.0,0.0,-0.0,-2.53
