,T0,T1,T2,B_1
T0,-0.83,-1.18,-0.0,-0.0
T1,-0.37,-2.02,-0.23,0.0
T2,-0.0,-0.0,-2.09,0.0
B_1,-0.08,0.1,0.01,-0.06
