,T0,T1,T2,C_1
T0,-0.8,-0.67,-0.0,-0.52
T1,-0.71,-1.98,-0.01,0.01
T2,0.0,-0.16,-2.07,-0.0
C_1,-0.42,0.06,-0.0,-1.72
