,T0,T1,T2,C_3
T0,-0.66,-0.84,0.01,-0.76
T1,-0.23,-2.01,0.0,0.07
T2,0.38,0.99,-2.29,-0.16
C_3,-0.17,0.0,-0.3,-0.31
