,T0,T1,T2,E_2
T0,-0.89,-0.58,0.0,-0.04
T1,-0.56,-1.91,0.0,-0.01
T2,0.25,0.99,-2.36,0.44
E_2,-0.15,-0.31,0.0,-2.16
