,T0,T1,T2,C_3
T0,-0.81,-0.42,-0.61,0.31
T1,-0.0,-1.97,0.0,0.05
T2,0.69,0.21,-2.23,-0.26
C_3,-1.11,0.08,0.17,-0.23
