,T0,T1,T2,B_0
T0,-0.77,-0.42,-0.01,0.3
T1,0.0,-1.95,0.0,-0.01
T2,0.32,0.26,-2.16,-0.19
B_0,-0.42,0.4,0.04,-1.71
