,T0,T1,T2,C_2
T0,-0.71,-0.25,0.0,-0.37
T1,-0.06,-1.96,0.0,0.19
T2,0.34,0.24,-2.16,-0.2
C_2,-0.68,0.0,-0.0,-1.68
