,T0,T1,T2,E_0
T0,-0.76,-0.2,0.05,0.12
T1,-0.14,-1.9,-0.0,-0.25
T2,0.23,0.28,-2.18,0.35
E_0,-0.0,-0.17,-0.0,-2.5
