,T0,T1,T2,C_0
T0,-0.78,-0.56,-0.68,0.0
T1,-0.4,-1.99,0.61,0.0
T2,0.52,0.0,-2.2,-0.03
C_0,-0.84,0.18,0.01,-1.6
