,T0,T1,T2,B_1
T0,-0.86,-0.59,-0.48,0.17
T1,-0.51,-2.1,0.6,0.3
T2,0.45,0.01,-2.1,-0.17
B_1,-0.24,0.0,-0.01,-0.0
