,T0,T1,T2,C_1
T0,-0.85,-0.01,-0.29,0.0
T1,-1.14,-1.84,0.22,0.25
T2,0.25,0.53,-2.15,-0.18
C_1,-1.0,-0.0,0.26,-1.7
