,T0,T1,T2,C_1
T0,-0.75,0.13,0.33,-0.97
T1,-0.63,-1.84,0.0,0.21
T2,-0.0,0.35,-2.1,0.01
C_1,-0.18,0.0,-0.05,-1.84
