,T0,T1,T2,E_1
T0,-0.82,-0.05,0.2,0.44
T1,-0.49,-1.84,-0.0,-0.08
T2,-0.0,0.33,-2.13,0.49
E_1,-0.13,-0.2,-0.07,-2.48
