,T0,T1,T2,B_0
T0,-0.72,-0.27,-0.12,-0.19
T1,-0.43,-1.71,0.0,0.0
T2,-0.0,0.79,-2.05,0.09
B_0,-0.01,0.28,0.0,-1.72
