,T0,T1,T2,C_3
T0,-0.55,-0.21,-0.0,-0.7
T1,-0.35,-1.73,0.0,0.0
T2,-0.0,0.78,-2.03,-0.01
C_3,-0.2,0.01,-0.27,-0.28
